,index,variable,value,iter
15,co,Factor 2,5.1545852563370456e-05,67
16,no2,Factor 2,0.7524280388567297,67
17,o3,Factor 2,0.26956608576424584,67
18,pm1,Factor 2,0.21120726538969012,67
19,pm25,Factor 2,0.22224730229125708,67
20,pm10,Factor 2,0.26431155286318614,67
21,co2,Residual,-1.318457670773654e-05,67
22,co,Residual,4.236111503796991e-07,67
23,no2,Residual,-0.000717315730786261,67
24,o3,Residual,0.09115669224166512,67
25,pm1,Residual,0.05459582649725914,67
26,pm25,Residual,0.06465713101305459,67
27,pm10,Residual,0.06598264909593987,67
0,co2,Factor 0,0.01926554913291204,68
1,co,Factor 0,0.9996787936750037,68
2,no2,Factor 0,0.021924705442093188,68
3,o3,Factor 0,0.05656956060541254,68
4,pm1,Factor 0,0.02958061763667596,68
5,pm25,Factor 0,0.028603444626728192,68
6,pm10,Factor 0,0.02879891011548708,68
7,co2,Factor 1,0.8883832764935898,68
8,co,Factor 1,0.00026010272502353075,68
9,no2,Factor 1,0.21931631665706167,68
10,o3,Factor 1,0.5839428367491576,68
11,pm1,Factor 1,0.6867617469842026,68
12,pm25,Factor 1,0.6796901442228267,68
13,pm10,Factor 1,0.6719128472891182,68
14,co2,Factor 2,0.09236452790643272,68
15,co,Factor 2,6.066236326850214e-05,68
16,no2,Factor 2,0.7594861945031434,68
17,o3,Factor 2,0.2674491379483358,68
18,pm1,Factor 2,0.22976984472844406,68
19,pm25,Factor 2,0.22993003892838082,68
20,pm10,Factor 2,0.24155289476138128,68
21,co2,Residual,-1.3353532934523571e-05,68
22,co,Residual,4.412367042849752e-07,68
23,no2,Residual,-0.0007272166022982418,68
24,o3,Residual,0.09203846469709409,68
25,pm1,Residual,0.05388779065067739,68
26,pm25,Residual,0.061776372222064335,68
27,pm10,Residual,0.05773534783401346,68
0,co2,Factor 0,0.019275383188309573,69
1,co,Factor 0,0.9996242393429281,69
2,no2,Factor 0,0.02338965162066425,69
3,o3,Factor 0,0.05699866405639276,69
4,pm1,Factor 0,0.023024165101646274,69
5,pm25,Factor 0,0.01829622105340861,69
6,pm10,Factor 0,0.022058960420429322,69
7,co2,Factor 1,0.8727155564624154,69
8,co,Factor 1,0.0002924907047417427,69
9,no2,Factor 1,0.2183295500579501,69
10,o3,Factor 1,0.5812602529005693,69
11,pm1,Factor 1,0.7052225873132963,69
12,pm25,Factor 1,0.6925121095337929,69
13,pm10,Factor 1,0.6626170002589085,69
14,co2,Factor 2,0.10802202669833809,69
15,co,Factor 2,8.280810855816416e-05,69
16,no2,Factor 2,0.7589278510462586,69
17,o3,Factor 2,0.27338330465867877,69
18,pm1,Factor 2,0.2186698104373086,69
19,pm25,Factor 2,0.22598025460244917,69
20,pm10,Factor 2,0.2568582687647743,69
21,co2,Residual,-1.296634906311489e-05,69
22,co,Residual,4.6184377200386706e-07,69
23,no2,Residual,-0.0006470527248729763,69
24,o3,Residual,0.08835777838435921,69
25,pm1,Residual,0.05308343714774877,69
26,pm25,Residual,0.06321141481034931,69
27,pm10,Residual,0.058465770555887975,69
0,co2,Factor 0,0.01738597160686786,70
1,co,Factor 0,0.9996210244200112,70
2,no2,Factor 0,0.019837012141652927,70
3,o3,Factor 0,0.05767844751549224,70
4,pm1,Factor 0,0.02592991269615892,70
5,pm25,Factor 0,0.02317871227967414,70
6,pm10,Factor 0,0.026355452621054223,70
7,co2,Factor 1,0.8739599731190437,70
8,co,Factor 1,0.0002928466817665697,70
9,no2,Factor 1,0.21879098321060364,70
10,o3,Factor 1,0.567276666659296,70
11,pm1,Factor 1,0.6943450769743075,70
12,pm25,Factor 1,0.6865373162296701,70
13,pm10,Factor 1,0.6742691713270677,70
14,co2,Factor 2,0.10866739681802935,70
15,co,Factor 2,8.567163144619034e-05,70
16,no2,Factor 2,0.7620647330529972,70
17,o3,Factor 2,0.2793639438583888,70
18,pm1,Factor 2,0.2252808389312903,70
19,pm25,Factor 2,0.22728371595514174,70
20,pm10,Factor 2,0.2417338068839221,70
21,co2,Residual,-1.3341543940947886e-05,70
22,co,Residual,4.572667759994431e-07,70
23,no2,Residual,-0.0006927284052538063,70
24,o3,Residual,0.09568094196682297,70
25,pm1,Residual,0.05444417139824331,70
26,pm25,Residual,0.06300025553551403,70
27,pm10,Residual,0.05764156916795604,70
0,co2,Factor 0,0.02096841708047299,71
1,co,Factor 0,0.9998076236362773,71
2,no2,Factor 0,0.02209926589416109,71
3,o3,Factor 0,0.05377604248494722,71
4,pm1,Factor 0,0.01872538543085435,71
5,pm25,Factor 0,0.013779881346334396,71
6,pm10,Factor 0,0.015019451848488886,71
7,co2,Factor 1,0.9205298022388541,71
8,co,Factor 1,0.00016892046762681143,71
9,no2,Factor 1,0.23196593914410973,71
10,o3,Factor 1,0.6044163589031656,71
11,pm1,Factor 1,0.7428606575006653,71
12,pm25,Factor 1,0.7333916384973439,71
13,pm10,Factor 1,0.7179518056152858,71
14,co2,Factor 2,0.0585146439960785,71
15,co,Factor 2,2.3081207837283067e-05,71
16,no2,Factor 2,0.7467708686532428,71
17,o3,Factor 2,0.25002388933903325,71
18,pm1,Factor 2,0.18186679929086544,71
19,pm25,Factor 2,0.1854272950181541,71
20,pm10,Factor 2,0.2036389725508912,71
21,co2,Residual,-1.2863315405509113e-05,71
22,co,Residual,3.746882586419531e-07,71
23,no2,Residual,-0.0008360736915136169,71
24,o3,Residual,0.09178370927285395,71
25,pm1,Residual,0.056547157777614876,71
26,pm25,Residual,0.06740118513816762,71
27,pm10,Residual,0.06338976998533408,71
0,co2,Factor 0,0.019771500607550722,72
1,co,Factor 0,0.9997689660931816,72
2,no2,Factor 0,0.02140770208495474,72
3,o3,Factor 0,0.052235867588897575,72
4,pm1,Factor 0,0.019223208460338228,72
5,pm25,Factor 0,0.014074991045058943,72
6,pm10,Factor 0,0.015807560660848895,72
7,co2,Factor 1,0.9080394070284822,72
8,co,Factor 1,0.00019167923791618482,72
9,no2,Factor 1,0.21286129065703907,72
10,o3,Factor 1,0.6191840313656363,72
11,pm1,Factor 1,0.7131399177487362,72
12,pm25,Factor 1,0.7023003894020095,72
13,pm10,Factor 1,0.6930758288332067,72
14,co2,Factor 2,0.07220271386905486,72
15,co,Factor 2,3.8944264608238524e-05,72
16,no2,Factor 2,0.7664799118870047,72
17,o3,Factor 2,0.23893973904601426,72
18,pm1,Factor 2,0.21192192513405705,72
19,pm25,Factor 2,0.2202439053136203,72
20,pm10,Factor 2,0.2314668055352105,72
21,co2,Residual,-1.3621505087879626e-05,72
22,co,Residual,4.1040429399341605e-07,72
23,no2,Residual,-0.0007489046289985701,72
24,o3,Residual,0.08964036199945191,72
25,pm1,Residual,0.055714948656868546,72
26,pm25,Residual,0.06338071423931135,72
27,pm10,Residual,0.05964980497073391,72
0,co2,Factor 0,0.01936009350430177,73
1,co,Factor 0,0.999610153862639,73
2,no2,Factor 0,0.023839228614384485,73
3,o3,Factor 0,0.060781419144880104,73
4,pm1,Factor 0,0.03124502824650793,73
5,pm25,Factor 0,0.028008974866741386,73
6,pm10,Factor 0,0.02911476377787464,73
7,co2,Factor 1,0.8665038411047403,73
8,co,Factor 1,0.0003040244307576133,73
9,no2,Factor 1,0.21548079040124885,73
10,o3,Factor 1,0.58514723845707,73
11,pm1,Factor 1,0.6775750200638356,73
12,pm25,Factor 1,0.6713762604439237,73
13,pm10,Factor 1,0.6644694874857784,73
14,co2,Factor 2,0.1141502381739221,73
15,co,Factor 2,8.535703568426582e-05,73
16,no2,Factor 2,0.7613288561663648,73
17,o3,Factor 2,0.26160826383181585,73
18,pm1,Factor 2,0.23745922205349637,73
19,pm25,Factor 2,0.23910509332213623,73
20,pm10,Factor 2,0.24690868361565596,73
21,co2,Residual,-1.4172782964116948e-05,73
22,co,Residual,4.6467091918689363e-07,73
23,no2,Residual,-0.0006488751819981875,73
24,o3,Residual,0.09246307856623415,73
25,pm1,Residual,0.05372072963616015,73
26,pm25,Residual,0.06150967136719865,73
27,pm10,Residual,0.05950706512069104,73
0,co2,Factor 0,0.018932023317910884,74
1,co,Factor 0,0.9997235605477031,74
2,no2,Factor 0,0.02161084981890226,74
3,o3,Factor 0,0.051305391159327265,74
4,pm1,Factor 0,0.020433289805448625,74
5,pm25,Factor 0,0.016254731033334593,74
6,pm10,Factor 0,0.01787790051945052,74
7,co2,Factor 1,0.8941712947908562,74
8,co,Factor 1,0.00022422668052417976,74
9,no2,Factor 1,0.22656214219295792,74
10,o3,Factor 1,0.5805655930357265,74
11,pm1,Factor 1,0.7349971967786482,74
12,pm25,Factor 1,0.7273764539304715,74
13,pm10,Factor 1,0.7152213017590686,74
14,co2,Factor 2,0.08690998790004259,74
15,co,Factor 2,5.17887854541851e-05,74
16,no2,Factor 2,0.7525765390102841,74
17,o3,Factor 2,0.2761117603176909,74
18,pm1,Factor 2,0.1924844437404511,74
19,pm25,Factor 2,0.19612746571850387,74
20,pm10,Factor 2,0.21484798383873202,74
21,co2,Residual,-1.3306008809665926e-05,74
22,co,Residual,4.2398631860951497e-07,74
23,no2,Residual,-0.0007495310221443674,74
24,o3,Residual,0.09201725548725526,74
25,pm1,Residual,0.05208506967545201,74
26,pm25,Residual,0.060241349317690096,74
27,pm10,Residual,0.05205281388274885,74
0,co2,Factor 0,0.01596964563949276,75
1,co,Factor 0,0.9996201878027643,75
2,no2,Factor 0,0.020606545385371475,75
3,o3,Factor 0,0.05049188985613439,75
4,pm1,Factor 0,0.020664673285066028,75
5,pm25,Factor 0,0.015158577669173412,75
6,pm10,Factor 0,0.018296478270642604,75
7,co2,Factor 1,0.8739564049408,75
8,co,Factor 1,0.00029724784449749466,75
9,no2,Factor 1,0.22065525237211983,75
10,o3,Factor 1,0.5883741735181217,75
11,pm1,Factor 1,0.6847509998342098,75
12,pm25,Factor 1,0.6666362229133824,75
13,pm10,Factor 1,0.6437037886991512,75
14,co2,Factor 2,0.11008793634159376,75
15,co,Factor 2,8.208332044360681e-05,75
16,no2,Factor 2,0.759418018807078,75
17,o3,Factor 2,0.2713327421242768,75
18,pm1,Factor 2,0.24030827478534939,75
19,pm25,Factor 2,0.25498361308998513,75
20,pm10,Factor 2,0.27526260992361024,75
21,co2,Residual,-1.3986921886477433e-05,75
22,co,Residual,4.810322946635637e-07,75
23,no2,Residual,-0.000679816564569391,75
24,o3,Residual,0.08980119450146706,75
25,pm1,Residual,0.05427605209537467,75
26,pm25,Residual,0.063221586327459,75
27,pm10,Residual,0.06273712310659585,75
0,co2,Factor 0,0.01672837588744314,76
1,co,Factor 0,0.9996771773543903,76
2,no2,Factor 0,0.020856204436181105,76
3,o3,Factor 0,0.04879787048123344,76
4,pm1,Factor 0,0.02172132238257767,76
5,pm25,Factor 0,0.017898141698472172,76
6,pm10,Factor 0,0.019882730147443663,76
7,co2,Factor 1,0.8892780829394533,76
8,co,Factor 1,0.00025836815059462925,76
9,no2,Factor 1,0.210148572879323,76
10,o3,Factor 1,0.5877066101096918,76
11,pm1,Factor 1,0.6779131112452589,76
12,pm25,Factor 1,0.6608672760921522,76
13,pm10,Factor 1,0.6510514014823381,76
14,co2,Factor 2,0.09400726298130697,76
15,co,Factor 2,6.40009857634016e-05,76
16,no2,Factor 2,0.7697357878462996,76
17,o3,Factor 2,0.26371863791472766,76
18,pm1,Factor 2,0.2430880277676215,76
19,pm25,Factor 2,0.2561956313567219,76
20,pm10,Factor 2,0.26753999192689115,76
21,co2,Residual,-1.3721808203470687e-05,76
22,co,Residual,4.535092515967065e-07,76
23,no2,Residual,-0.0007405651618037634,76
24,o3,Residual,0.09977688149434716,76
25,pm1,Residual,0.05727753860454199,76
26,pm25,Residual,0.06503895085265365,76
27,pm10,Residual,0.06152587644332708,76
0,co2,Factor 0,0.020255739722524205,77
1,co,Factor 0,0.9997917845966651,77
2,no2,Factor 0,0.023328475855271376,77
3,o3,Factor 0,0.05357655503432749,77
4,pm1,Factor 0,0.022151855253172044,77
5,pm25,Factor 0,0.01781387242635284,77
6,pm10,Factor 0,0.01599675092017932,77
7,co2,Factor 1,0.9081247826063518,77
8,co,Factor 1,0.00017548621545741532,77
9,no2,Factor 1,0.22695944697612472,77
10,o3,Factor 1,0.6236386227696945,77
11,pm1,Factor 1,0.694337504660808,77
12,pm25,Factor 1,0.6711494894846249,77
13,pm10,Factor 1,0.6340968249657679,77
14,co2,Factor 2,0.07163324470887637,77
15,co,Factor 2,3.232807385392689e-05,77
16,no2,Factor 2,0.7504707708859405,77
17,o3,Factor 2,0.2331352811295003,77
18,pm1,Factor 2,0.22763632569618017,77
19,pm25,Factor 2,0.2437285095045641,77
20,pm10,Factor 2,0.2786078258143765,77
21,co2,Residual,-1.3767037752465683e-05,77
22,co,Residual,4.011140236626076e-07,77
23,no2,Residual,-0.0007586937173367225,77
24,o3,Residual,0.08964954106647771,77
25,pm1,Residual,0.0558743143898397,77
26,pm25,Residual,0.06730812858445812,77
27,pm10,Residual,0.07129859829967633,77
0,co2,Factor 0,0.019697739605923782,78
1,co,Factor 0,0.9998050774594833,78
2,no2,Factor 0,0.021821824375010908,78
3,o3,Factor 0,0.05841855553314677,78
4,pm1,Factor 0,0.01896530395698509,78
5,pm25,Factor 0,0.014523324952886255,78
6,pm10,Factor 0,0.014714056119746896,78
7,co2,Factor 1,0.9178520305101255,78
8,co,Factor 1,0.00016760350682120322,78
9,no2,Factor 1,0.24377521646241165,78
10,o3,Factor 1,0.6139489911189961,78
11,pm1,Factor 1,0.7361183893286004,78
12,pm25,Factor 1,0.7324086342127375,78
13,pm10,Factor 1,0.7325560799092052,78
14,co2,Factor 2,0.06246388697337194,78
15,co,Factor 2,2.6914406805709656e-05,78
16,no2,Factor 2,0.7352096403391573,78
17,o3,Factor 2,0.23448513226814655,78
18,pm1,Factor 2,0.18869008263825235,78
19,pm25,Factor 2,0.18662329218020088,78
20,pm10,Factor 2,0.1870654870013581,78
21,co2,Residual,-1.3657089421359458e-05,78
22,co,Residual,4.046268897717198e-07,78
23,no2,Residual,-0.0008066811765798931,78
24,o3,Residual,0.09314732107971047,78
25,pm1,Residual,0.05622622407616207,78
26,pm25,Residual,0.06644474865417538,78
27,pm10,Residual,0.06566437696968985,78
0,co2,Factor 0,0.01755933295152003,79
1,co,Factor 0,0.9996864191330922,79
2,no2,Factor 0,0.021016454418427775,79
3,o3,Factor 0,0.05089485621158243,79
4,pm1,Factor 0,0.02364100489278965,79
5,pm25,Factor 0,0.020915103318464686,79
6,pm10,Factor 0,0.01962129235240118,79
7,co2,Factor 1,0.8909983837836828,79
8,co,Factor 1,0.00025336213962844317,79
9,no2,Factor 1,0.20588003575714467,79
10,o3,Factor 1,0.5911893646788975,79
11,pm1,Factor 1,0.7038484216108211,79
12,pm25,Factor 1,0.6925429126358911,79
13,pm10,Factor 1,0.6639577400216709,79
14,co2,Factor 2,0.0914558217091272,79
15,co,Factor 2,5.9773829724626725e-05,79
16,no2,Factor 2,0.7738284125865399,79
17,o3,Factor 2,0.2660299014886674,79
18,pm1,Factor 2,0.21203452818329763,79
19,pm25,Factor 2,0.215076625504753,79
20,pm10,Factor 2,0.2434837886131669,79
21,co2,Residual,-1.3538444330052357e-05,79
22,co,Residual,4.448975546855749e-07,79
23,no2,Residual,-0.0007249027621123449,79
24,o3,Residual,0.09188587762085265,79
25,pm1,Residual,0.0604760453130917,79
26,pm25,Residual,0.0714653585408912,79
27,pm10,Residual,0.07293717901276109,79
0,co2,Factor 0,0.019641398432001807,80
1,co,Factor 0,0.9995632554720635,80
2,no2,Factor 0,0.03347751020491935,80
3,o3,Factor 0,0.07212558925728492,80
4,pm1,Factor 0,0.03675407308514939,80
5,pm25,Factor 0,0.0353349971698712,80
6,pm10,Factor 0,0.03428371781712699,80
7,co2,Factor 1,0.8417183440822412,80
8,co,Factor 1,0.000334227699981394,80
9,no2,Factor 1,0.24795051829447126,80
10,o3,Factor 1,0.5605701665133842,80
11,pm1,Factor 1,0.6632989041224924,80
12,pm25,Factor 1,0.6461178455983458,80
13,pm10,Factor 1,0.6042416056082931,80
14,co2,Factor 2,0.1386574075143471,80
15,co,Factor 2,0.00010198789780546429,80
16,no2,Factor 2,0.7193104662408544,80
17,o3,Factor 2,0.2775136859931567,80
18,pm1,Factor 2,0.24242428224408483,80
19,pm25,Factor 2,0.24995404785525066,80
20,pm10,Factor 2,0.28921659756773016,80
21,co2,Residual,-1.7150028590151578e-05,80
22,co,Residual,5.28930149679141e-07,80
23,no2,Residual,-0.0007384947402448994,80
24,o3,Residual,0.08979055823617421,80
25,pm1,Residual,0.05752274054827333,80
26,pm25,Residual,0.06859310937653229,80
27,pm10,Residual,0.07225807900684966,80
0,co2,Factor 0,0.016726802165937346,81
1,co,Factor 0,0.999674618407461,81
2,no2,Factor 0,0.020077985272665258,81
3,o3,Factor 0,0.05389598857400918,81
4,pm1,Factor 0,0.021536568270739836,81
5,pm25,Factor 0,0.017060510085552125,81
6,pm10,Factor 0,0.021084711713128916,81
7,co2,Factor 1,0.8869230366797596,81
8,co,Factor 1,0.00026075038783656253,81
9,no2,Factor 1,0.21585287312598042,81
10,o3,Factor 1,0.5916130183538566,81
11,pm1,Factor 1,0.7011910366268982,81
12,pm25,Factor 1,0.6937321195169123,81
13,pm10,Factor 1,0.6858404526371972,81
14,co2,Factor 2,0.09636396075723135,81
15,co,Factor 2,6.41615628021401e-05,81
16,no2,Factor 2,0.7647758580915919,81
17,o3,Factor 2,0.26205381718978926,81
18,pm1,Factor 2,0.22140324149725324,81
19,pm25,Factor 2,0.22389557722085202,81
20,pm10,Factor 2,0.2311795648435578,81
21,co2,Residual,-1.3799602928354915e-05,81
22,co,Residual,4.696419003691332e-07,81
23,no2,Residual,-0.0007067164902374579,81
24,o3,Residual,0.09243717588234501,81
25,pm1,Residual,0.0558691536051088,81
26,pm25,Residual,0.06531179317668356,81
27,pm10,Residual,0.06189527080611612,81
0,co2,Factor 0,0.01970550141717643,82
1,co,Factor 0,0.999773357794184,82
2,no2,Factor 0,0.02098730463375293,82
3,o3,Factor 0,0.054133405999664014,82
4,pm1,Factor 0,0.02126672194435175,82
5,pm25,Factor 0,0.016284063372919422,82
6,pm10,Factor 0,0.014944024305124003,82
7,co2,Factor 1,0.9067483240334661,82
8,co,Factor 1,0.00018802645168186042,82
9,no2,Factor 1,0.21798259825106997,82
10,o3,Factor 1,0.6084571868528043,82
11,pm1,Factor 1,0.7097638521748877,82
12,pm25,Factor 1,0.6867020478069717,82
13,pm10,Factor 1,0.6437285265342664,82
14,co2,Factor 2,0.07355967338378912,82
15,co,Factor 2,3.8204476133020376e-05,82
16,no2,Factor 2,0.7617984352262326,82
17,o3,Factor 2,0.2493518425475256,82
18,pm1,Factor 2,0.21741050164216508,82
19,pm25,Factor 2,0.23372567930867758,82
20,pm10,Factor 2,0.2723420241142986,82
21,co2,Residual,-1.3498834431580065e-05,82
22,co,Residual,4.112780012111017e-07,82
23,no2,Residual,-0.0007683381110554777,82
24,o3,Residual,0.08805756460000613,82
25,pm1,Residual,0.05155892423859543,82
26,pm25,Residual,0.06328820951143121,82
27,pm10,Residual,0.06898542504631111,82
0,co2,Factor 0,0.015863126586005114,83
1,co,Factor 0,0.9996185489129504,83
2,no2,Factor 0,0.02288688264477066,83
3,o3,Factor 0,0.058010742691422854,83
4,pm1,Factor 0,0.030161137492689304,83
5,pm25,Factor 0,0.02928376831478049,83
6,pm10,Factor 0,0.032696672822112915,83
7,co2,Factor 1,0.8741910292579487,83
8,co,Factor 1,0.00029747604364085105,83
9,no2,Factor 1,0.22088305053002513,83
10,o3,Factor 1,0.5770494269550845,83
11,pm1,Factor 1,0.6794080525979845,83
12,pm25,Factor 1,0.6769867926879557,83
13,pm10,Factor 1,0.6782983589425738,83
14,co2,Factor 2,0.10995897192553593,83
15,co,Factor 2,8.350320735037647e-05,83
16,no2,Factor 2,0.7568719531084207,83
17,o3,Factor 2,0.2724807481319848,83
18,pm1,Factor 2,0.23562726245001853,83
19,pm25,Factor 2,0.2319678355588951,83
20,pm10,Factor 2,0.2348675559612344,83
21,co2,Residual,-1.312776948969585e-05,83
22,co,Residual,4.7183605833556186e-07,83
23,no2,Residual,-0.0006418862832164862,83
24,o3,Residual,0.0924590822215079,83
25,pm1,Residual,0.0548035474593076,83
26,pm25,Residual,0.06176160343836867,83
27,pm10,Residual,0.05413741227407887,83
0,co2,Factor 0,0.0202325274884056,84
1,co,Factor 0,0.9997898507909566,84
2,no2,Factor 0,0.021974763987401766,84
3,o3,Factor 0,0.05309835189719124,84
4,pm1,Factor 0,0.022478179033714844,84
5,pm25,Factor 0,0.018112719123312984,84
6,pm10,Factor 0,0.018061231441079715,84
7,co2,Factor 1,0.9127122990393948,84
8,co,Factor 1,0.0001786951949772736,84
9,no2,Factor 1,0.2244668889818829,84
10,o3,Factor 1,0.6093536606088771,84
11,pm1,Factor 1,0.7219328411449372,84
12,pm25,Factor 1,0.7070358096450461,84
13,pm10,Factor 1,0.689706519146899,84
14,co2,Factor 2,0.06706847172667435,84
15,co,Factor 2,3.10609064877979e-05,84
16,no2,Factor 2,0.7543349445543359,84
17,o3,Factor 2,0.24800372876872936,84
18,pm1,Factor 2,0.20089748447393152,84
19,pm25,Factor 2,0.2105512434180267,84
20,pm10,Factor 2,0.230985963895533,84
21,co2,Residual,-1.3298254474714e-05,84
22,co,Residual,3.931075783780713e-07,84
23,no2,Residual,-0.0007765975236204703,84
24,o3,Residual,0.08954425872520233,84
25,pm1,Residual,0.05469149534741646,84
26,pm25,Residual,0.06430022781361422,84
27,pm10,Residual,0.061246285516488363,84
0,co2,Factor 0,0.019367711737782536,85
1,co,Factor 0,0.9997712694965623,85
2,no2,Factor 0,0.021645479005724905,85
3,o3,Factor 0,0.052004766784499924,85
4,pm1,Factor 0,0.023093334152122315,85
5,pm25,Factor 0,0.019131243501930618,85
6,pm10,Factor 0,0.019783346459876356,85
7,co2,Factor 1,0.9077551691961332,85
8,co,Factor 1,0.0001915822106652098,85
9,no2,Factor 1,0.22155348395547544,85
10,o3,Factor 1,0.600992096288916,85
11,pm1,Factor 1,0.7129864949002308,85
12,pm25,Factor 1,0.703027654921494,85
13,pm10,Factor 1,0.707666195982062,85
14,co2,Factor 2,0.07289047373661939,85
15,co,Factor 2,3.673912711640721e-05,85
16,no2,Factor 2,0.7575576895039214,85
17,o3,Factor 2,0.2553668849544901,85
18,pm1,Factor 2,0.20952436551016151,85
19,pm25,Factor 2,0.21567121194624142,85
20,pm10,Factor 2,0.21498756131577482,85
21,co2,Residual,-1.3354670535203894e-05,85
22,co,Residual,4.091656561344692e-07,85
23,no2,Residual,-0.0007566524651219098,85
24,o3,Residual,0.09163625197209391,85
25,pm1,Residual,0.054395805437485345,85
26,pm25,Residual,0.062169889630333985,85
27,pm10,Residual,0.05756289624228683,85
0,co2,Factor 0,0.020357141169228352,86
1,co,Factor 0,0.9997988444172906,86
2,no2,Factor 0,0.02235613865836089,86
3,o3,Factor 0,0.05212106130729268,86
4,pm1,Factor 0,0.02625244444055001,86
5,pm25,Factor 0,0.023957929454864135,86
6,pm10,Factor 0,0.022565469875423967,86
7,co2,Factor 1,0.915288633873269,86
8,co,Factor 1,0.00017162932822671726,86
9,no2,Factor 1,0.22972136632905918,86
10,o3,Factor 1,0.6159266538276554,86
11,pm1,Factor 1,0.7433258455217672,86
12,pm25,Factor 1,0.7372882382014359,86
13,pm10,Factor 1,0.7410657933840307,86
14,co2,Factor 2,0.0643678033490645,86
15,co,Factor 2,2.9124730260544846e-05,86
16,no2,Factor 2,0.7487063877769152,86
17,o3,Factor 2,0.2394786858221035,86
18,pm1,Factor 2,0.17723044020558118,86
19,pm25,Factor 2,0.17756407746605327,86
20,pm10,Factor 2,0.1816219107130129,86
21,co2,Residual,-1.3578391561797076e-05,86
22,co,Residual,4.01524222204408e-07,86
23,no2,Residual,-0.0007838927643353255,86
24,o3,Residual,0.09247359904294838,86
25,pm1,Residual,0.05319126983210165,86
26,pm25,Residual,0.06118975487764666,86
27,pm10,Residual,0.05474682602753245,86
0,co2,Factor 0,0.018551541458107872,87
1,co,Factor 0,0.9996829192207985,87
2,no2,Factor 0,0.019811270066333195,87
3,o3,Factor 0,0.058637441252931556,87
4,pm1,Factor 0,0.021275198442411148,87
5,pm25,Factor 0,0.01641140310019962,87
6,pm10,Factor 0,0.018227757952011134,87
7,co2,Factor 1,0.8890191563312401,87
8,co,Factor 1,0.00025714986964732635,87
9,no2,Factor 1,0.22014034887082295,87
10,o3,Factor 1,0.6167294186488119,87
11,pm1,Factor 1,0.6860396529860212,87
12,pm25,Factor 1,0.6774186008035613,87
13,pm10,Factor 1,0.6626474237366584,87
14,co2,Factor 2,0.09244335394143903,87
15,co,Factor 2,5.948041386241263e-05,87
16,no2,Factor 2,0.7607416500976169,87
17,o3,Factor 2,0.2269066266875563,87
18,pm1,Factor 2,0.23347579341642652,87
19,pm25,Factor 2,0.23442941717717797,87
20,pm10,Factor 2,0.24812423912587234,87
21,co2,Residual,-1.4051730786945882e-05,87
22,co,Residual,4.5049569175059645e-07,87
23,no2,Residual,-0.0006932690347729586,87
24,o3,Residual,0.09772651341070016,87
25,pm1,Residual,0.05920935515514114,87
26,pm25,Residual,0.07174057891906105,87
27,pm10,Residual,0.0710005791854581,87
0,co2,Factor 0,0.02013887837973417,88
1,co,Factor 0,0.9997351285099453,88
2,no2,Factor 0,0.022642490526718222,88
3,o3,Factor 0,0.055684492311340573,88
4,pm1,Factor 0,0.028759153832080678,88
5,pm25,Factor 0,0.02569555440002029,88
6,pm10,Factor 0,0.022605813256715866,88
7,co2,Factor 1,0.8937287806871611,88
8,co,Factor 1,0.0002188212151187596,88
9,no2,Factor 1,0.23404341783341884,88
10,o3,Factor 1,0.5923175269781433,88
11,pm1,Factor 1,0.6849642123998818,88
12,pm25,Factor 1,0.6673764975788479,88
13,pm10,Factor 1,0.6393503283594729,88
14,co2,Factor 2,0.08614615020794622,88
15,co,Factor 2,4.5616372790933795e-05,88
16,no2,Factor 2,0.7440428805323224,88
17,o3,Factor 2,0.2619093252734419,88
18,pm1,Factor 2,0.23010718307967612,88
19,pm25,Factor 2,0.2403452644454055,88
20,pm10,Factor 2,0.26972670585744485,88
21,co2,Residual,-1.3809274841403152e-05,88
22,co,Residual,4.3390214510274916e-07,88
23,no2,Residual,-0.0007287888924594199,88
24,o3,Residual,0.09008865543707423,88
25,pm1,Residual,0.05616945068836132,88
26,pm25,Residual,0.06658268357572639,88
27,pm10,Residual,0.06831715252636639,88
0,co2,Factor 0,0.01841727780731592,89
1,co,Factor 0,0.9996920600561882,89
2,no2,Factor 0,0.020851696833535688,89
3,o3,Factor 0,0.0515781980707071,89
4,pm1,Factor 0,0.021382322115505604,89
5,pm25,Factor 0,0.017154448469923686,89
6,pm10,Factor 0,0.016733662525581314,89
7,co2,Factor 1,0.8889360861575607,89
8,co,Factor 1,0.000245038000210861,89
9,no2,Factor 1,0.22890561357147599,89
10,o3,Factor 1,0.5954189034360998,89
11,pm1,Factor 1,0.7028346822902223,89
12,pm25,Factor 1,0.6958364313595693,89
13,pm10,Factor 1,0.6674689816648315,89
14,co2,Factor 2,0.09265966440734394,89
15,co,Factor 2,6.247186876831833e-05,89
16,no2,Factor 2,0.7509294009344435,89
17,o3,Factor 2,0.2624670221585402,89
18,pm1,Factor 2,0.2210194340121751,89
19,pm25,Factor 2,0.22084912474231533,89
20,pm10,Factor 2,0.24987863901639393,89
21,co2,Residual,-1.3028372220613704e-05,89
22,co,Residual,4.3007483274681846e-07,89
23,no2,Residual,-0.0006867113394550817,89
24,o3,Residual,0.09053587633465288,89
25,pm1,Residual,0.05476356158209694,89
26,pm25,Residual,0.06615999542819173,89
27,pm10,Residual,0.06591871679319328,89
0,co2,Factor 0,0.022346953356166044,90
1,co,Factor 0,0.9997641811147784,90
